instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,mixed_type_col
,2011-01-08,1.0,0.0,1.0,19.0,0.0,6.0,0.0,1.0,0.14,0.1212,0.36,0.2537,4.0, 26.0 ,30.0,278
182.0,2011-01-08,1.0,0.0,1.0,20.0,0.0,6.0,0.0, 1.0 ,0.12,0.1212,0.36,0.2537,0.0,28.0,28.0,322
183.0,2011-01-08,1.0,0.0,1.0,21.0,0.0,6.0,0.0,1.0,0.12,0.1061,0.39,0.3582,2.0,35.0,37.0,597
184.0,2011-01-08,1.0,0.0,1.0,22.0,0.0,6.0,0.0,1.0,0.12,0.1061, 0.36 ,0.3881,1.0,33.0,34.0,611
185.0,2011-01-08,1.0,0.0,1.0,23.0,0.0,6.0, 0.0 ,1.0,0.1,0.0606,0.39,0.4478,0.0,22.0,22.0,410
186.0,2011-01-09,1.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,1.0,0.1,0.0758,0.42,0.3881,1.0,24.0,25.0,223
187.0,2011-01-09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0606,0.42,0.4627,0.0,12.0,12.0,bad
188.0,2011-01-09,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.1,0.0606,0.46,0.4627,0.0,11.0,11.0,413
189.0,2011-01-09,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.1,0.0758,0.46,0.4179,0.0,4.0,4.0,477
190.0,2011-01-09,1.0,0.0,1.0,4.0,0.0, 0.0 ,0.0,1.0,0.08,0.0909,0.53,0.194,0.0,1.0, 1.0 ,260
191.0,2011-01-09,1.0,0.0,1.0,5.0,0.0, 0.0 ,0.0,1.0,0.08,0.0909,0.53,,0.0,1.0,1.0,116
192.0,2011-01-09,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.1,0.0909,0.49,0.2836,0.0,1.0,1.0,434
193.0,2011-01-09,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.194,1.0,5.0,6.0,758
194.0,2011-01-09,1.0,0.0, 1.0 ,8.0,0.0,0.0,0.0,1.0,0.1,0.0909,0.49,0.2836,0.0,error,10.0,966
195.0,2011-01-09,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.12,0.0758,0.46,0.5224,0.0,19.0,19.0,158
196.0,2011-01-09,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.14,0.1061,0.43,0.3881,0.0,49.0,49.0,429
197.0,2011-01-09,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.5224,2.0,47.0,49.0,843
198.0,2011-01-09,error,0.0,1.0,12.0,0.0, 0.0 ,0.0,1.0,0.18,0.1364,0.37,0.4478,4.0,79.0,83.0,983
199.0,2011-01-09,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,6.0,69.0,75.0,598
200.0,2011-01-09,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.22,0.1818,0.32,0.4627,8.0,64.0, 72.0 ,989
201.0,2011-01-09,1.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.22,0.197,0.35,0.3582,5.0,77.0,82.0,312
202.0,2011-01-09,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,13.0,79.0,92.0,700
203.0,2011-01-09,1.0,0.0,1.0,17.0,0.0,0.0,0.0, 1.0 ,0.18, 0.1515 ,0.37,0.3881,3.0,59.0,62.0,592
204.0,2011-01-09,1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.4,0.3284,4.0,44.0,48.0,unknown
205.0,2011-01-09,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.43,0.3284,1.0,40.0,41.0,484
206.0,2011-01-09,1.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2537,0.0,38.0,38.0,614
207.0,2011-01-09,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.14,0.1061,0.46,0.4179,1.0,19.0,20.0,
208.0,2011-01-09,1.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2985,5.0,10.0,15.0,149
 209.0 ,2011-01-09,1.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.12,0.1364,0.5,0.194,0.0,6.0,6.0,unknown
210.0,2011-01-10,1.0,0.0,1.0, 0.0 ,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,2.0,3.0,5.0,unknown
211.0,2011-01-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0, 1.0 ,0.12,0.1212,0.5,0.2836,1.0, 0.0 ,1.0,575
212.0,2011-01-10,1.0,0.0,1.0,2.0,0.0,1.0,1.0, 1.0 ,0.12,0.1212,0.5,0.2239,0.0,3.0,3.0,274
213.0,2011-01-10,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,1.0,1.0,278
214.0,2011-01-10, 1.0 ,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.1343,84.0,2.0,3.0,98
215.0,2011-01-10,1.0,0.0,1.0,5.0,0.0,,1.0, 1.0 ,0.1,0.1061,0.54,0.2537,invalid,3.0,3.0,487
216.0,2011-01-10,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,0.0,31.0,31.0,571
217.0,2011-01-10, 88.0 ,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,2.0,75.0,77.0,bad
218.0,2011-01-10,1.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.2836,4.0,184.0,188.0,859
219.0,2011-01-10,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,,2.0,92.0,94.0,
220.0,2011-01-10,1.0,0.0,1.0,10.0,0.0,1.0,1.0, 2.0 ,0.14,0.1212,0.5,0.2985,0.0,31.0,31.0,560
221.0,2011-01-10,1.0,0.0,1.0,11.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.2836,2.0,28.0,30.0,bad
222.0,2011-01-10,1.0,0.0,1.0,12.0,0.0,1.0,1.0,2.0,0.2,0.1818,,0.2836,5.0,47.0,52.0,
223.0, 2011-01-10 ,1.0, 0.0 ,1.0,13.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4, 0.2836 ,4.0,50.0,54.0,136
224.0,2011-01-10,1.0,0.0,1.0,14.0,0.0,1.0,55.0,2.0,0.2,0.197,0.4,0.2239,0.0,47.0,47.0,
225.0,2011-01-10,1.0,0.0,96.0,15.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,2.0,43.0,45.0,337
226.0,2011-01-10,1.0,0.0, 1.0 ,16.0,0.0,1.0,1.0,1.0,0.2,0.2121,0.4,0.1343,4.0,70.0,74.0,457
227.0,2011-01-10,1.0,0.0,1.0,17.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.1045,4.0,174.0,178.0,518
228.0,2011-01-10,1.0,0.0, 1.0 ,18.0,0.0,1.0,1.0,1.0,0.2,0.197,0.4,0.2239,1.0,154.0,155.0,236
229.0,2011-01-10,1.0,0.0,1.0,19.0,0.0,1.0,1.0, 1.0 ,0.16,0.1667,0.47,0.1642,3.0,92.0,95.0,291
230.0,2011-01-10, 1.0 ,0.0,1.0,20.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.5,0.1642, 1.0 ,73.0,74.0,749
231.0,2011-01-10,1.0,0.0,1.0,21.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.194, 1.0 ,37.0,38.0,808
232.0,2011-01-10,1.0,0.0,1.0,22.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,2.0,22.0,24.0,565
233.0,2011-01-10,1.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,18.0,18.0,659
234.0,2011-01-11,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.14,0.1667,0.59,0.1045,2.0,10.0,12.0,447
235.0,2011-01-11,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,3.0,3.0,404
236.0,2011-01-11,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.194,0.0,3.0,3.0,631
237.0,2011-01-11,1.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0,6.0,6.0,886
238.0, 2011-01-11 ,1.0,0.0,1.0,6.0,0.0, 2.0 ,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0,27.0,27.0,607
239.0,2011-01-11,1.0,0.0,1.0,7.0,0.0,2.0,1.0,2.0,0.16,0.2273,0.55,0.0, 2.0 ,97.0,99.0,352
240.0,2011-01-11, 1.0 ,0.0,1.0, 8.0 ,0.0,2.0,1.0,2.0,0.18,0.2121,0.51,0.0896,3.0,214.0,217.0,
241.0,2011-01-11,1.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0,0.18,0.197,0.51,0.1642,3.0,127.0,130.0,
242.0,2011-01-11,1.0,0.0, 1.0 ,10.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.51,0.1642,3.0,51.0,54.0,792
243.0,2011-01-11,1.0,0.0,1.0,11.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.47,0.1343,4.0,31.0,35.0,457
244.0,2011-01-11,1.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.51, 0.1045 ,2.0,55.0,57.0,bad
245.0,2011-01-11,1.0,0.0,1.0, 13.0 ,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,6.0,46.0,52.0,unknown
246.0,2011-01-11,1.0,0.0,1.0,14.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,3.0,60.0,63.0,811
247.0,2011-01-11,1.0,0.0,1.0,15.0,0.0,2.0,,2.0,0.16,0.197,0.8,0.0896,2.0,45.0,47.0,unknown
248.0,2011-01-11,143.0,0.0,1.0,16.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,4.0,72.0,76.0,82
249.0,2011-01-11, 1.0 ,0.0,1.0,17.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,6.0,130.0,136.0,
250.0,2011-01-11,1.0,0.0,1.0,18.0,0.0,2.0,1.0, 3.0 ,393.16,0.1818,0.93,0.1045,1.0,94.0,95.0,241
251.0,2011-01-11,1.0,0.0,58.0,19.0,0.0,2.0,1.0,3.0,0.16,0.2273,0.93,0.0,0.0, 51.0 ,51.0,636
252.0,2011-01-11,1.0,0.0,1.0,20.0,0.0,2.0,1.0,3.0,0.16,0.1515,0.93,0.194,0.0,32.0,32.0,589
253.0,2011-01-11,1.0,0.0,1.0,21.0,0.0,2.0,1.0,3.0,0.16,0.197,0.86,0.0896,0.0,20.0,20.0,unknown
254.0,2011-01-11,1.0,0.0,1.0,22.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,28.0,2610.0,882
255.0,2011-01-11,1.0,0.0,1.0,23.0,0.0,2.0,1.0,3.0,0.16,0.197,0.93,0.0896,1.0,18.0,19.0,595
256.0,2011-01-12,,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.16,0.197,0.86,0.0896, 0.0 ,7.0,7.0,301
257.0,2011-01-12,1.0,0.0,1.0,1.0,0.0,3.0,1.0,913.0,0.16,0.1818,0.86,0.1045,0.0,6.0,6.0,
258.0,2011-01-12,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1343,0.0,1.0,1.0,bad
,2011-01-12,1.0,0.0,1.0,5.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1642, 0.0 ,5.0, 5.0 ,550
 260.0 ,2011-01-12,1.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,0.12, 0.1515 ,0.93,0.1343,0.0,16.0,16.0,23
261.0,2011-01-12,1.0,0.0,1.0,,0.0,3.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,54.0,54.0,unknown
262.0,2011-01-12,1.0,0.0,1.0,8.0,0.0,3.0,1.0,1.0,0.16,0.1667,0.59,0.1642,3.0,125.0,128.0,bad
263.0,2011-01-12,1.0,0.0,1.0,9.0,0.0,3.0, 1.0 ,1.0,0.16,0.1364,0.59,0.3284,3.0,78.0,81.0,935
 264.0 ,2011-01-12,1.0,0.0,1.0,10.0,0.0,3.0,1.0,1.0,0.18,0.1818,0.55,0.2239,0.0,39.0,39.0,378
265.0,2011-01-12,1.0,0.0,1.0,11.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.51,0.3881,3.0,32.0,35.0,723
266.0,2011-01-12,1.0,0.0,1.0,12.0,0.0,3.0,1.0, 1.0 ,0.2,0.1515,0.47,0.5821,3.0,52.0, 55.0 ,337
267.0,2011-01-12,1.0, 0.0 ,1.0,13.0,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.3582,0.0,49.0,49.0,52
268.0,2011-01-12,1.0,0.0,1.0,14.0,0.0,3.0,1.0,1.0, 0.2 ,0.1818,0.47,0.3284,0.0,44.0,44.0,unknown
269.0,2011-01-12,1.0,0.0,1.0,15.0,0.0,3.0,1.0,1.0,0.2,0.1667,0.47,0.4179,1.0,48.0,49.0,194
270.0,2011-01-12,1.0,0.0,1.0, 16.0 ,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.3284,5.0,63.0,68.0,
271.0,2011-01-12,1.0,0.0,1.0,17.0,0.0,3.0,1.0,1.0, 0.2 ,0.1818,0.47,0.3582,0.0,139.0,139.0,924
272.0,2011-01-12,1.0,0.0,1.0,18.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.5224,2.0,135.0,137.0,523
273.0,2011-01-12,1.0,0.0,1.0,19.0,0.0,3.0,1.0,1.0,2.88, 0.1515 ,0.47,0.4179,797.0,82.0,83.0,592
274.0,2011-01-12,1.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.5,0.3284,2.0,54.0,56.0,382
275.0,2011-01-12,1.0,0.0,1.0,21.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.55,0.3284, 0.0 , 57.0 ,57.0,336
276.0,2011-01-12,1.0,0.0,1.0,22.0,0.0,3.0,1.0,1.0,0.16,0.1212,0.55,0.4478,NULL,32.0,33.0,unknown
277.0,2011-01-12,1.0, 0.0 ,1.0,522.0,0.0, 3.0 ,1.0,1.0,0.14,0.1061,0.59,0.4179, 1.0 ,19.0,20.0,844
278.0,2011-01-13,1.0, 0.0 ,1.0,0.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.59, 0.2836 ,1.0,6.0,7.0,273
279.0,2011-01-13,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2836,0.0,2.0,2.0,170
 280.0 ,2011-01-13,1.0,0.0, 1.0 ,2.0,0.0,4.0,1.0,1.0,0.14, 0.1212 ,0.5,0.3582,0.0,2.0,,27
281.0,,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,0.0,3.0,3.0,649
282.0,2011-01-13,1.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,0.14,0.1212,997.5,0.2537, 0.0 ,4.0,4.0,bad
283.0,2011-01-13,1.0, 0.0 , 1.0 ,5.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,invalid,0.0,3.0, 3.0 ,471
 284.0 ,2011-01-13,1.0,0.0,95.0,6.0,0.0,4.0, 1.0 ,1.0,0.12,346.1515, 0.54 ,0.1343,0.0,28.0,28.0,219
285.0,2011-01-13,1.0,0.0,1.0,7.0,0.0,4.0,1.0,1.0,0.12,0.1515,646.54,0.1343,0.0,72.0,72.0,736
286.0,2011-01-13,1.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,0.14,0.1364,0.5,0.194,5.0,197.0,202.0,
287.0,2011-01-13,1.0,0.0,1.0,9.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,2.0,137.0,139.0,902
288.0,2011-01-13,1.0,0.0,1.0,10.0,0.0,4.0,1.0,571.0,0.16,0.1364,?,0.3582, 2.0 ,36.0, 38.0 ,125
289.0,2011-01-13,1.0,0.0,1.0,11.0,0.0,4.0,1.0,2.0,0.2,0.1667,0.44,0.4478,4.0,33.0,37.0,
290.0,2011-01-13,1.0,0.0,1.0,12.0,0.0,4.0,1.0,1.0,0.2,0.1667,0.44,0.4179,3.0,49.0,52.0,bad
291.0,2011-01-13,1.0,0.0,1.0,13.0,0.0,4.0,1.0, 1.0 ,0.22,0.197,0.41, 0.4478 ,2.0,81.0,83.0,887
292.0,2011-01-13,1.0,0.0,1.0,14.0, 0.0 ,4.0,1.0, 1.0 ,0.22,0.197,0.41,0.3881,3.0,39.0,42.0,510
293.0,2011-01-13,1.0,0.0,1.0,15.0,0.0,4.0,1.0,1.0,0.24,0.2121,37.24,0.2985,5.0,55.0,60.0,bad
294.0,2011-01-13,1.0,0.0,1.0,16.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.3582,,76.0,78.0,329
295.0,2011-01-13,1.0,0.0,1.0,17.0,0.0,4.0,1.0,1.0,0.2,0.1818, 0.4 ,0.2836,4.0,158.0,162.0,unknown
296.0,2011-01-13,1.0,0.0,1.0,18.0, 0.0 ,4.0,1.0,1.0,0.2, 0.1818 ,0.4,0.3284,3.0,141.0,144.0,bad
297.0,2011-01-13,1.0,0.0,1.0,19.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2537,1.0,98.0,99.0,280
298.0,2011-01-13,1.0,0.0,36.0,20.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2239,0.0,64.0,64.0,83
 299.0 ,2011-01-13,1.0,0.0,1.0,21.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.2985,0.0,40.0,40.0,57
300.0,2011-01-13,1.0,0.0,1.0,22.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.3284,0.0, 30.0 ,30.0,891
301.0,2011-01-13,1.0,0.0,1.0,23.0,0.0,4.0,1.0,1.0,0.12,0.1364,0.5,0.194,1.0, 14.0 ,15.0,125
302.0,2011-01-14, 1.0 , 0.0 ,1.0,0.0,0.0,5.0,1.0,1.0,0.12,0.1364,0.5,0.194, 0.0 ,14.0,14.0,924
303.0,2011-01-14,1.0,0.0,1.0,1.0,0.0,5.0,1.0, 1.0 ,0.1,0.1212,0.54,0.1642,0.0,5.0,5.0,bad
304.0,2011-01-14,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1343,0.0,1.0,1.0,383
305.0,2011-01-14,1.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.1045,0.0,1.0,1.0,
306.0,2011-01-14,1.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.0896,0.0,8.0,8.0,bad
307.0,2011-01-14,1.0,0.0,1.0,6.0,0.0,invalid,1.0,,0.1,0.1818,0.54,0.0,0.0,17.0,17.0,105
308.0,2011-01-14,1.0,0.0,1.0,7.0,0.0,5.0,1.0,,0.1,0.1212,0.74,0.1642, 0.0 ,70.0,70.0,unknown
309.0,2011-01-14,1.0,0.0,1.0,8.0,0.0,5.0, 1.0 ,1.0,0.12, 0.1667 ,0.68,0.0,2.0,156.0,158.0,481
310.0,2011-01-14,1.0,0.0,1.0,9.0,0.0,5.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,117.0,117.0,597
311.0,2011-01-14,1.0,0.0,1.0,10.0,0.0,5.0,1.0,1.0,0.18,0.1818,0.55,0.194,4.0,40.0,44.0,unknown
312.0,2011-01-14,1.0,?,1.0,11.0,0.0,5.0,1.0,1.0,0.18,0.1667,0.51,0.2836,6.0,47.0, 53.0 ,
313.0,2011-01-14,1.0,0.0,1.0,12.0,0.0,5.0,1.0,1.0,0.2,0.197,0.44,0.2537,2.0,59.0, 61.0 ,unknown
314.0,2011-01-14,,0.0,1.0,624.0,0.0,5.0,1.0,1.0,0.22,0.197,0.37, 0.3881 , 4.0 ,73.0,77.0,841
315.0,2011-01-14,1.0,0.0,1.0,14.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.41,0.2836,5.0,59.0,64.0,273
316.0,2011-01-14,1.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,0.24,0.2424,0.38,0.1642,9.0,59.0,68.0,750
1263.0, 2011-01-14 ,1.0,0.0,?,16.0,0.0,5.0,1.0,26.0,0.22,0.2424,0.41,0.1045,3.0,87.0,90.0,753
318.0,2011-01-14,1.0,0.0,1.0,17.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.41,0.1642,4.0,155.0,159.0,bad
 319.0 ,2011-01-14,1.0,0.0,1.0,18.0,0.0,5.0, 1.0 , 1.0 ,0.2,0.2576,0.47,0.0,5.0,134.0,139.0,762
320.0,2011-01-14,1.0,0.0,1.0,19.0,0.0,5.0,1.0,1.0,0.16,0.197,0.59,0.0896,3.0,89.0,92.0,326
321.0,2011-01-14,1.0,0.0,1.0,20.0, 0.0 ,5.0,1.0,1.0,0.18,0.2424,0.59,0.0,0.0,68.0,68.0,666
322.0,2011-01-14,1.0,0.0,1.0,,0.0,5.0,1.0,1.0,0.16,0.2273,0.69,0.0,4.0,48.0,52.0,445
323.0,2011-01-14,1.0,0.0,1.0,22.0,0.0,5.0,1.0,2.0,0.16,0.2273,0.69,0.0,2.0,34.0,36.0,538
324.0,2011-01-14,696.0,0.0,1.0,23.0,0.0,5.0,1.0,2.0,0.18,0.2424,0.55,0.0,1.0,26.0,27.0,378
325.0,2011-01-15,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.18,0.2424,0.55,0.0,3.0,25.0,28.0,188
326.0,2011-01-15,1.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.0896,2.0,18.0,20.0,819
327.0,2011-01-15,1.0,0.0,1.0,2.0,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.0896,0.0,12.0,12.0,892
328.0,2011-01-15,1.0,0.0,1.0,3.0,0.0,6.0,0.0,2.0,0.16, 0.2273 ,0.59,0.0,1.0,7.0,8.0,unknown
329.0,2011-01-15,1.0,0.0,1.0,4.0, 0.0 ,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,0.0,5.0, 5.0 ,564
330.0,2011-01-15,1.0,0.0,1.0,5.0,0.0,6.0,0.0,1.0,0.16,0.2273,0.59,0.0,0.0,1.0,1.0,bad
331.0,2011-01-15,1.0, 0.0 ,1.0,6.0,0.0,6.0,0.0,1.0,0.14, 0.1667 ,0.63,0.1045,1.0,2.0,3.0,964
332.0,2011-01-15,1.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,0.14,0.2121,0.63,0.0,1.0,9.0, 10.0 ,554
333.0,2011-01-15,1.0,0.0,1.0, 8.0 ,0.0,6.0,0.0,1.0,0.14,0.1515,0.63,0.1343,1.0,22.0,23.0,unknown
334.0,2011-01-15,1.0,0.0,1.0,9.0,0.0,6.0,0.0,1.0,0.16,0.1818,0.64,0.1343,2.0,31.0,33.0,280
 335.0 ,2011-01-15,1.0,0.0,1.0,10.0,0.0,6.0,0.0,1.0,0.18,0.197,0.59,0.1642,148.0,57.0,59.0,172
336.0,2011-01-15,1.0,0.0,1.0,11.0,0.0,6.0,0.0,1.0,0.2, 0.197 ,0.55,0.2239,18.0,54.0,72.0,unknown
337.0,2011-01-15,1.0,0.0,1.0,12.0,0.0,6.0,0.0,1.0,0.24,0.2273,0.48,0.2239,15.0,74.0,89.0,593
338.0,2011-01-15,1.0,0.0,,13.0,0.0,6.0,0.0,1.0,0.28,0.2576,0.38,0.2985,21.0,80.0,101.0,44
339.0,2011-01-15,1.0,0.0,1.0, 14.0 ,0.0,6.0,0.0,1.0,0.3,0.2879,0.39,0.2836,26.0,92.0,118.0,790
340.0,2011-01-15,91.0,0.0,1.0,15.0,0.0,6.0, 0.0 ,2.0,0.32,0.3182,0.36,0.194,21.0,108.0,?,27
341.0,2011-01-15,1.0,0.0,1.0,16.0,0.0, 6.0 ,0.0,2.0,0.34,0.3333,0.34,0.194,33.0,95.0,128.0,bad
342.0,2011-01-15,1.0,0.0,1.0,17.0,0.0,6.0,0.0,2.0,0.32,0.303,0.36,0.2836,29.0,54.0,83.0,479
 343.0 ,2011-01-15,1.0,0.0,1.0,18.0,0.0, 6.0 ,0.0,2.0,0.3,0.2879,0.45,0.2537,15.0,69.0,84.0,405
344.0,2011-01-15,1.0,0.0,1.0,19.0,0.0,6.0,0.0,2.0,0.32,0.303,34.32,0.2537,14.0,60.0, 74.0 ,441
345.0,2011-01-15,1.0,0.0, 1.0 ,20.0,0.0,6.0,0.0,2.0,0.32,0.303,10.530000000000001,0.2537,6.0,35.0,41.0,96
346.0,2011-01-15,1.0,0.0,1.0,21.0,0.0, 6.0 ,0.0,2.0,0.32,0.303,0.39,0.2239,6.0,51.0,57.0,265
347.0,2011-01-15,1.0,0.0,1.0,22.0,0.0,6.0,0.0,2.0,0.3,0.3182,0.42,0.1045,0.0,26.0,26.0,bad
348.0,2011-01-15,1.0,0.0,1.0,23.0, 0.0 ,6.0,0.0,1.0,0.3,0.2879,0.45,0.2836,5.0,39.0,44.0,
349.0,2011-01-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26,NULL,0.56,0.0,6.0,33.0,39.0,382
350.0,2011-01-16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.56,0.1343,4.0,19.0,23.0,651
351.0,2011-01-16,1.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.26,0.2879,0.56,0.0896,3.0,13.0,16.0,64
352.0,2011-01-16,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.22,0.2727,0.69,0.0,9.0,6.0,15.0,200
353.0,2011-01-16,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0,
354.0,2011-01-16, 1.0 ,0.0,1.0,5.0,0.0,0.0, 0.0 ,2.0,0.26,0.2576,0.56,0.1642,1.0,1.0,2.0,298
355.0,2011-01-16,1.0,0.0,1.0, 6.0 ,0.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.1642,0.0,1.0,102.0,295
356.0, 2011-01-16 ,1.0,0.0,1.0,7.0,0.0,0.0, 0.0 ,2.0,0.24,0.2121,0.56,0.2985,0.0,3.0,3.0,bad
357.0,2011-01-16,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.55,0.2836,0.0,18.0,18.0,817
358.0,2011-01-16,562.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.22,N/A,0.51,0.2537,error,29.0,32.0,695
 359.0 ,2011-01-16,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.22, 0.2121 ,0.51,0.2836,8.0,71.0,79.0,446
360.0,2011-01-16,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.24,0.2273,464.44,0.2537,23.0,4130.0,93.0,735
361.0,2011-01-16,1.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.41,0.2836,29.0,75.0,104.0,
